lsun,1732,0.1,1.75,1,0,247,0,453,0,923,104,1.0,OPTIMUM,0.10473,0.19474,0.33601,OPTIMUM,0.10780,0.11771,0.67670,0.67930,1.6920099999999998
lsun,1732,0.1,2.0,1,0,285,0,515,0,923,104,1.0,OPTIMUM,0.11231,0.18531,0.33978,OPTIMUM,0.11189,0.10857,0.65253,0.66695,1.6592600000000002
seeds,1732,0.1,0.1,1,0,8,0,13,0,896,46,0.6888392619769235,OPTIMUM,0.11076,0.09193,0.22153,OPTIMUM,0.09825,0.15814,1.25697,1.31153,2.79003
seeds,1732,0.1,0.1,1,1,8,0,13,0,920,67,0.7187488933395766,OPTIMUM,0.11076,0.09193,0.22153,OPTIMUM,0.09237,0.14666,1.24820,1.40323,2.87296
seeds,1732,0.1,0.25,1,0,17,0,35,0,903,30,0.7339261908616742,OPTIMUM,0.12804,0.12617,0.27311,OPTIMUM,0.09482,0.14676,1.21013,1.32620,2.80944
seeds,1732,0.1,0.25,1,1,17,0,35,0,942,46,0.6803723294100981,OPTIMUM,0.12804,0.12617,0.27311,OPTIMUM,0.09329,0.19212,1.26767,1.30334,2.84412
seeds,1732,0.1,0.25,1,2,17,0,35,0,1047,67,0.7669347856389798,OPTIMUM,0.12804,0.12617,0.27311,OPTIMUM,0.09394,0.18418,1.24724,1.24972,2.7700699999999996
seeds,1732,0.1,0.5,1,0,38,0,67,0,1083,18,0.8223224419532432,OPTIMUM,0.11300,0.90380,1.04425,OPTIMUM,0.09239,0.20280,0.85452,1.34405,3.24282
seeds,1732,0.1,0.5,1,1,38,0,67,0,1490,19,0.7957951095938713,OPTIMUM,0.11300,0.90380,1.04425,OPTIMUM,0.13249,1.04976,1.74194,1.86287,4.64906
seeds,1732,0.1,0.7,1,0,45,0,101,1,1083,8,0.851081912998861,OPTIMUM,0.11242,4.38126,4.51875,OPTIMUM,0.09578,0.39697,1.05413,1.47705,7.04993
seeds,1732,0.1,1.0,1,0,68,0,141,1,1083,8,0.8641378753346322,OPTIMUM,0.11738,2.42211,2.56574,OPTIMUM,0.09259,0.37617,0.94445,1.13750,4.64769
seeds,1732,0.1,1.5,1,0,97,2,214,2,1083,18,0.9157359415323892,OPTIMUM,0.11776,49.80864,49.95796,OPTIMUM,0.09277,0.19137,0.68566,0.86883,51.51245
seeds,1732,0.1,1.75,1,0,111,2,251,3,1083,18,0.943137212378825,OPTIMUM,0.11286,118.19477,118.33771,OPTIMUM,0.09443,0.17827,0.53572,0.55399,119.42742
seeds,1732,0.1,2.0,1,0,131,4,277,8,1047,18,0.9166601357542563,SATISFIABLE,0.11513,900.01481,900.15811,OPTIMUM,0.09294,0.12827,0.50791,0.55601,901.22203
spam,1732,0.1,0.1,1,0,200,40,183,37,2429,6,0.5327261808423336,SATISFIABLE,10.28232,900.05227,912.45993,OPTIMUM,9.67231,229.44544,315.24567,396.19413,1623.8997299999999
spam,1732,0.1,0.25,1,0,406,198,347,199,2430,0,0.21783862312525717,SATISFIABLE,10.58858,900.05112,912.81931,OPTIMUM,10.06541,366.38206,449.76806,491.21928,1853.80665
spam,1732,0.1,0.5,1,0,936,232,291,841,2429,0,-0.0021927362665106966,SATISFIABLE,10.52738,900.05236,912.77956,OPTIMUM,9.84216,132.93753,182.56299,288.89750,1384.2400499999999
spam,1732,0.1,0.7,1,0,1211,457,961,591,2432,9,0.34091049265153367,SATISFIABLE,10.16785,900.05603,912.40877,OPTIMUM,9.68586,183.47348,224.05387,208.59275,1345.05539
spam,1732,0.1,1.0,1,0,1638,758,1504,701,2430,0,0.36338129553370196,SATISFIABLE,10.26788,900.06400,912.57129,OPTIMUM,9.87606,74.73677,112.52844,161.50846,1186.60819
spam,1732,0.1,1.5,1,0,2712,889,1316,1984,2429,0,0.15530447941417597,SATISFIABLE,10.40596,900.08036,912.73644,OPTIMUM,9.66743,133.32504,170.88404,153.56543,1237.18591
spam,1732,0.1,1.75,1,0,2988,1213,2321,1529,2432,1,0.3032799210740722,SATISFIABLE,10.31321,900.08305,912.63942,OPTIMUM,9.92827,58.99370,97.65852,120.88174,1131.17968
spam,1732,0.1,2.0,1,0,3693,1100,2771,1638,2429,6,0.4053302284135235,SATISFIABLE,10.10318,900.09502,912.51042,OPTIMUM,9.68393,72.83018,110.94496,122.40666,1145.86204
target,1732,0.1,0.1,1,0,34,0,43,0,632,13,0.604836448896401,OPTIMUM,0.80391,10.88625,11.97501,OPTIMUM,0.87066,1.13218,6.33567,7.97274,26.28342
target,1732,0.1,0.1,1,1,34,0,43,0,639,15,0.7699336177531739,OPTIMUM,0.80391,10.88625,11.97501,OPTIMUM,0.69610,1.41806,6.56712,9.18358,27.725709999999996
target,1732,0.1,0.1,1,2,34,0,43,0,642,17,0.7879866751621281,OPTIMUM,0.80391,10.88625,11.97501,OPTIMUM,0.85873,1.75992,7.05090,8.91031,27.93622
target,1732,0.1,0.1,1,3,34,0,43,0,643,18,0.7845944419537733,OPTIMUM,0.80391,10.88625,11.97501,OPTIMUM,0.84296,2.10308,7.23901,9.15836,28.37238
target,1732,0.1,0.1,1,4,34,0,43,0,644,21,0.8993232129644452,OPTIMUM,0.80391,10.88625,11.97501,OPTIMUM,0.84257,0.98561,6.12664,9.01619,27.11784
target,1732,0.1,0.1,1,5,34,0,43,0,646,26,0.948038206810502,OPTIMUM,0.80391,10.88625,11.97501,OPTIMUM,0.81868,1.01543,6.30881,8.66174,26.94556
target,1732,0.1,0.1,1,6,34,0,43,0,650,164,1.0,OPTIMUM,0.80391,10.88625,11.97501,OPTIMUM,0.83185,0.98316,6.09075,11.05114,29.1169
